"","type"
"40349","BINDS_CbG"
"40350","BINDS_CbG"
"40351","PARTICIPATES_GpPW"
"40352","PARTICIPATES_GpBP"
"40353","EXPRESSES_AeG"
"40354","BINDS_CbG"
"40355","BINDS_CbG"
"40356","EXPRESSES_AeG"
"40357","BINDS_CbG"
"40358","PARTICIPATES_GpBP"
"40359","EXPRESSES_AeG"
"40360","BINDS_CbG"
"40361","BINDS_CbG"
"40362","BINDS_CbG"
"40363","BINDS_CbG"
"40364","BINDS_CbG"
"40365","BINDS_CbG"
"40366","BINDS_CbG"
"40367","BINDS_CbG"
"40368","BINDS_CbG"
"40369","BINDS_CbG"
"40370","BINDS_CbG"
"40371","BINDS_CbG"
"40372","BINDS_CbG"
"40373","BINDS_CbG"
"40374","BINDS_CbG"
"40375","BINDS_CbG"
"40376","BINDS_CbG"
"40377","BINDS_CbG"
"40378","BINDS_CbG"
"40379","BINDS_CbG"
"40380","BINDS_CbG"
"40381","BINDS_CbG"
"40382","BINDS_CbG"
"40383","BINDS_CbG"
"40384","BINDS_CbG"
"40385","BINDS_CbG"
"40386","BINDS_CbG"
"40387","BINDS_CbG"
"40388","BINDS_CbG"
"40389","BINDS_CbG"
"40390","BINDS_CbG"
"40391","BINDS_CbG"
"40392","BINDS_CbG"
"40393","BINDS_CbG"
"40394","BINDS_CbG"
"40395","BINDS_CbG"
"40396","BINDS_CbG"
"40397","PARTICIPATES_GpPW"
"40398","PARTICIPATES_GpBP"
"40399","EXPRESSES_AeG"
"40400","BINDS_CbG"
"40401","PARTICIPATES_GpPW"
"40402","PARTICIPATES_GpBP"
"40403","EXPRESSES_AeG"
"40404","BINDS_CbG"
"40405","PARTICIPATES_GpPW"
"40406","PARTICIPATES_GpBP"
"40407","EXPRESSES_AeG"
"40408","BINDS_CbG"
"40409","PARTICIPATES_GpPW"
"40410","PARTICIPATES_GpBP"
"40411","EXPRESSES_AeG"
"40412","BINDS_CbG"
"40413","PARTICIPATES_GpBP"
"40414","EXPRESSES_AeG"
"40415","BINDS_CbG"
"40416","PARTICIPATES_GpPW"
"40417","PARTICIPATES_GpBP"
"40418","EXPRESSES_AeG"
"40419","BINDS_CbG"
"40420","PARTICIPATES_GpPW"
"40421","PARTICIPATES_GpBP"
"40422","EXPRESSES_AeG"
"40423","BINDS_CbG"
"40424","EXPRESSES_AeG"
"40425","BINDS_CbG"
"40426","PARTICIPATES_GpPW"
"40427","PARTICIPATES_GpBP"
"40428","EXPRESSES_AeG"
"40429","BINDS_CbG"
"40430","PARTICIPATES_GpBP"
"40431","EXPRESSES_AeG"
"40432","BINDS_CbG"
"40433","BINDS_CbG"
"40434","BINDS_CbG"
"40435","BINDS_CbG"
"40436","BINDS_CbG"
"40437","BINDS_CbG"
"40438","BINDS_CbG"
"40439","BINDS_CbG"
"40440","BINDS_CbG"
"40441","BINDS_CbG"
"40442","BINDS_CbG"
"40443","BINDS_CbG"
"40444","BINDS_CbG"
"40445","BINDS_CbG"
"40446","BINDS_CbG"
"40447","BINDS_CbG"
"40448","BINDS_CbG"
"40449","BINDS_CbG"
"40450","BINDS_CbG"
"40451","BINDS_CbG"
"40452","BINDS_CbG"
"40453","BINDS_CbG"
"40454","BINDS_CbG"
"40455","BINDS_CbG"
"40456","BINDS_CbG"
"40457","BINDS_CbG"
"40458","BINDS_CbG"
"40459","BINDS_CbG"
"40460","BINDS_CbG"
"40461","BINDS_CbG"
"40462","BINDS_CbG"
"40463","BINDS_CbG"
"40464","BINDS_CbG"
"40465","BINDS_CbG"
"40466","BINDS_CbG"
"40467","BINDS_CbG"
"40468","BINDS_CbG"
"40469","BINDS_CbG"
"40470","BINDS_CbG"
"40471","BINDS_CbG"
"40472","BINDS_CbG"
"40473","BINDS_CbG"
"40474","BINDS_CbG"
"40475","BINDS_CbG"
"40476","BINDS_CbG"
"40477","BINDS_CbG"
"40478","BINDS_CbG"
"40479","BINDS_CbG"
"40480","BINDS_CbG"
"40481","BINDS_CbG"
"40482","BINDS_CbG"
"40483","BINDS_CbG"
"40484","BINDS_CbG"
"40485","BINDS_CbG"
"40486","BINDS_CbG"
"40487","BINDS_CbG"
"40488","BINDS_CbG"
"40489","PARTICIPATES_GpPW"
"40490","PARTICIPATES_GpBP"
"40491","EXPRESSES_AeG"
"40492","BINDS_CbG"
"40493","BINDS_CbG"
"40494","BINDS_CbG"
"40495","BINDS_CbG"
"40496","BINDS_CbG"
"40497","BINDS_CbG"
"40498","BINDS_CbG"
"40499","BINDS_CbG"
"40500","BINDS_CbG"
"40501","BINDS_CbG"
"40502","BINDS_CbG"
"40503","BINDS_CbG"
"40504","BINDS_CbG"
"40505","BINDS_CbG"
"40506","BINDS_CbG"
"40507","BINDS_CbG"
"40508","BINDS_CbG"
"40509","BINDS_CbG"
"40510","BINDS_CbG"
"40511","BINDS_CbG"
"40512","BINDS_CbG"
"40513","BINDS_CbG"
"40514","BINDS_CbG"
"40515","BINDS_CbG"
"40516","BINDS_CbG"
"40517","BINDS_CbG"
"40518","BINDS_CbG"
"40519","BINDS_CbG"
"40520","BINDS_CbG"
"40521","BINDS_CbG"
"40522","BINDS_CbG"
"40523","BINDS_CbG"
"40524","BINDS_CbG"
"40525","BINDS_CbG"
"40526","BINDS_CbG"
"40527","BINDS_CbG"
"40528","BINDS_CbG"
"40529","BINDS_CbG"
"40530","BINDS_CbG"
"40531","BINDS_CbG"
"40532","BINDS_CbG"
"40533","BINDS_CbG"
"40534","BINDS_CbG"
"40535","BINDS_CbG"
"40536","BINDS_CbG"
"40537","BINDS_CbG"
"40538","BINDS_CbG"
"40539","BINDS_CbG"
"40540","BINDS_CbG"
"40541","BINDS_CbG"
"40542","BINDS_CbG"
"40543","BINDS_CbG"
"40544","BINDS_CbG"
"40545","BINDS_CbG"
"40546","BINDS_CbG"
"40547","BINDS_CbG"
"40548","BINDS_CbG"
"40549","PARTICIPATES_GpPW"
"40550","PARTICIPATES_GpBP"
"40551","EXPRESSES_AeG"
"40552","BINDS_CbG"
"40553","PARTICIPATES_GpBP"
"40554","EXPRESSES_AeG"
"40555","BINDS_CbG"
"40556","PARTICIPATES_GpPW"
"40557","PARTICIPATES_GpBP"
"40558","EXPRESSES_AeG"
"40559","BINDS_CbG"
"40560","PARTICIPATES_GpPW"
"40561","PARTICIPATES_GpBP"
"40562","EXPRESSES_AeG"
"40563","BINDS_CbG"
"40564","PARTICIPATES_GpPW"
"40565","PARTICIPATES_GpBP"
"40566","EXPRESSES_AeG"
"40567","BINDS_CbG"
"40568","PARTICIPATES_GpPW"
"40569","PARTICIPATES_GpBP"
"40570","EXPRESSES_AeG"
"40571","BINDS_CbG"
"40572","BINDS_CbG"
"40573","BINDS_CbG"
"40574","BINDS_CbG"
"40575","BINDS_CbG"
"40576","BINDS_CbG"
"40577","BINDS_CbG"
"40578","BINDS_CbG"
"40579","BINDS_CbG"
"40580","BINDS_CbG"
"40581","BINDS_CbG"
"40582","BINDS_CbG"
"40583","BINDS_CbG"
"40584","BINDS_CbG"
"40585","BINDS_CbG"
"40586","BINDS_CbG"
"40587","BINDS_CbG"
"40588","BINDS_CbG"
"40589","BINDS_CbG"
"40590","BINDS_CbG"
"40591","BINDS_CbG"
"40592","BINDS_CbG"
"40593","BINDS_CbG"
"40594","BINDS_CbG"
"40595","BINDS_CbG"
"40596","BINDS_CbG"
"40597","BINDS_CbG"
"40598","BINDS_CbG"
"40599","BINDS_CbG"
"40600","BINDS_CbG"
"40601","BINDS_CbG"
"40602","BINDS_CbG"
"40603","BINDS_CbG"
"40604","BINDS_CbG"
"40605","BINDS_CbG"
"40606","BINDS_CbG"
"40607","BINDS_CbG"
"40608","BINDS_CbG"
"40609","BINDS_CbG"
"40610","BINDS_CbG"
"40611","BINDS_CbG"
"40612","BINDS_CbG"
"40613","BINDS_CbG"
"40614","BINDS_CbG"
"40615","BINDS_CbG"
"40616","BINDS_CbG"
"40617","BINDS_CbG"
"40618","BINDS_CbG"
"40619","BINDS_CbG"
"40620","BINDS_CbG"
"40621","BINDS_CbG"
"40622","BINDS_CbG"
"40623","BINDS_CbG"
"40624","BINDS_CbG"
"40625","BINDS_CbG"
"40626","BINDS_CbG"
"40627","BINDS_CbG"
"40628","BINDS_CbG"
"40629","BINDS_CbG"
"40630","BINDS_CbG"
"40631","BINDS_CbG"
"40632","BINDS_CbG"
"40633","BINDS_CbG"
"40634","BINDS_CbG"
"40635","BINDS_CbG"
"40636","BINDS_CbG"
"40637","BINDS_CbG"
"40638","BINDS_CbG"
"40639","BINDS_CbG"
"40640","BINDS_CbG"
"40641","BINDS_CbG"
"40642","BINDS_CbG"
"40643","BINDS_CbG"
"40644","BINDS_CbG"
"40645","BINDS_CbG"
"40646","BINDS_CbG"
"40647","BINDS_CbG"
"40648","BINDS_CbG"
"40649","BINDS_CbG"
"40650","BINDS_CbG"
"40651","BINDS_CbG"
"40652","BINDS_CbG"
"40653","BINDS_CbG"
"40654","BINDS_CbG"
"40655","BINDS_CbG"
"40656","BINDS_CbG"
"40657","BINDS_CbG"
"40658","BINDS_CbG"
"40659","BINDS_CbG"
"40660","BINDS_CbG"
"40661","BINDS_CbG"
"40662","BINDS_CbG"
"40663","BINDS_CbG"
"40664","BINDS_CbG"
"40665","BINDS_CbG"
"40666","BINDS_CbG"
"40667","BINDS_CbG"
"40668","BINDS_CbG"
"40669","BINDS_CbG"
"40670","BINDS_CbG"
"40671","PARTICIPATES_GpPW"
"40672","PARTICIPATES_GpBP"
"40673","EXPRESSES_AeG"
"40674","BINDS_CbG"
"40675","BINDS_CbG"
"40676","BINDS_CbG"
"40677","BINDS_CbG"
"40678","BINDS_CbG"
"40679","BINDS_CbG"
"40680","BINDS_CbG"
"40681","BINDS_CbG"
"40682","BINDS_CbG"
"40683","BINDS_CbG"
"40684","BINDS_CbG"
"40685","BINDS_CbG"
"40686","BINDS_CbG"
"40687","BINDS_CbG"
"40688","BINDS_CbG"
"40689","BINDS_CbG"
"40690","BINDS_CbG"
"40691","BINDS_CbG"
"40692","BINDS_CbG"
"40693","BINDS_CbG"
"40694","BINDS_CbG"
"40695","BINDS_CbG"
"40696","BINDS_CbG"
"40697","BINDS_CbG"
"40698","BINDS_CbG"
"40699","BINDS_CbG"
"40700","BINDS_CbG"
"40701","BINDS_CbG"
"40702","BINDS_CbG"
"40703","BINDS_CbG"
"40704","BINDS_CbG"
"40705","BINDS_CbG"
"40706","BINDS_CbG"
"40707","BINDS_CbG"
"40708","BINDS_CbG"
"40709","BINDS_CbG"
"40710","BINDS_CbG"
"40711","BINDS_CbG"
"40712","BINDS_CbG"
"40713","BINDS_CbG"
"40714","PARTICIPATES_GpPW"
"40715","PARTICIPATES_GpBP"
"40716","EXPRESSES_AeG"
"40717","BINDS_CbG"
"40718","PARTICIPATES_GpPW"
"40719","PARTICIPATES_GpBP"
"40720","EXPRESSES_AeG"
"40721","BINDS_CbG"
"40722","PARTICIPATES_GpPW"
"40723","PARTICIPATES_GpBP"
"40724","EXPRESSES_AeG"
"40725","BINDS_CbG"
"40726","PARTICIPATES_GpPW"
"40727","PARTICIPATES_GpBP"
"40728","EXPRESSES_AeG"
"40729","BINDS_CbG"
"40730","PARTICIPATES_GpPW"
"40731","PARTICIPATES_GpBP"
"40732","EXPRESSES_AeG"
"40733","BINDS_CbG"
"40734","PARTICIPATES_GpPW"
"40735","PARTICIPATES_GpBP"
"40736","EXPRESSES_AeG"
"40737","BINDS_CbG"
"40738","PARTICIPATES_GpPW"
"40739","PARTICIPATES_GpBP"
"40740","EXPRESSES_AeG"
"40741","BINDS_CbG"
"40742","PARTICIPATES_GpPW"
"40743","PARTICIPATES_GpBP"
"40744","EXPRESSES_AeG"
"40745","BINDS_CbG"
"40746","BINDS_CbG"
"40747","BINDS_CbG"
"40748","BINDS_CbG"
"40749","BINDS_CbG"
"40750","BINDS_CbG"
"40751","BINDS_CbG"
"40752","BINDS_CbG"
"40753","BINDS_CbG"
"40754","BINDS_CbG"
"40755","BINDS_CbG"
"40756","BINDS_CbG"
"40757","BINDS_CbG"
"40758","BINDS_CbG"
"40759","BINDS_CbG"
"40760","BINDS_CbG"
"40761","BINDS_CbG"
"40762","BINDS_CbG"
"40763","BINDS_CbG"
"40764","BINDS_CbG"
"40765","BINDS_CbG"
"40766","BINDS_CbG"
"40767","BINDS_CbG"
"40768","BINDS_CbG"
"40769","BINDS_CbG"
"40770","BINDS_CbG"
"40771","BINDS_CbG"
"40772","BINDS_CbG"
"40773","BINDS_CbG"
"40774","BINDS_CbG"
"40775","BINDS_CbG"
"40776","BINDS_CbG"
"40777","BINDS_CbG"
"40778","BINDS_CbG"
"40779","BINDS_CbG"
"40780","BINDS_CbG"
"40781","BINDS_CbG"
"40782","BINDS_CbG"
"40783","BINDS_CbG"
"40784","BINDS_CbG"
"40785","BINDS_CbG"
"40786","BINDS_CbG"
"40787","BINDS_CbG"
"40788","BINDS_CbG"
"40789","BINDS_CbG"
"40790","BINDS_CbG"
"40791","BINDS_CbG"
"40792","BINDS_CbG"
"40793","BINDS_CbG"
"40794","BINDS_CbG"
"40795","BINDS_CbG"
"40796","PARTICIPATES_GpPW"
"40797","PARTICIPATES_GpBP"
"40798","EXPRESSES_AeG"
"40799","BINDS_CbG"
"40800","BINDS_CbG"
"40801","BINDS_CbG"
"40802","BINDS_CbG"
"40803","BINDS_CbG"
"40804","BINDS_CbG"
"40805","BINDS_CbG"
"40806","BINDS_CbG"
"40807","BINDS_CbG"
"40808","BINDS_CbG"
"40809","BINDS_CbG"
"40810","BINDS_CbG"
"40811","BINDS_CbG"
"40812","BINDS_CbG"
"40813","BINDS_CbG"
"40814","BINDS_CbG"
"40815","BINDS_CbG"
"40816","BINDS_CbG"
"40817","BINDS_CbG"
"40818","BINDS_CbG"
"40819","BINDS_CbG"
"40820","BINDS_CbG"
"40821","BINDS_CbG"
"40822","BINDS_CbG"
"40823","BINDS_CbG"
"40824","BINDS_CbG"
"40825","BINDS_CbG"
"40826","BINDS_CbG"
"40827","BINDS_CbG"
"40828","BINDS_CbG"
"40829","BINDS_CbG"
"40830","BINDS_CbG"
"40831","BINDS_CbG"
"40832","BINDS_CbG"
"40833","BINDS_CbG"
"40834","BINDS_CbG"
"40835","BINDS_CbG"
"40836","BINDS_CbG"
"40837","BINDS_CbG"
"40838","BINDS_CbG"
"40839","BINDS_CbG"
"40840","BINDS_CbG"
"40841","BINDS_CbG"
"40842","BINDS_CbG"
"40843","BINDS_CbG"
"40844","BINDS_CbG"
"40845","BINDS_CbG"
"40846","BINDS_CbG"
"40847","BINDS_CbG"
"40848","BINDS_CbG"
"40849","BINDS_CbG"
"40850","BINDS_CbG"
"40851","BINDS_CbG"
"40852","BINDS_CbG"
"40853","BINDS_CbG"
"40854","BINDS_CbG"
"40855","BINDS_CbG"
"40856","BINDS_CbG"
"40857","BINDS_CbG"
"40858","BINDS_CbG"
"40859","BINDS_CbG"
"40860","BINDS_CbG"
"40861","BINDS_CbG"
"40862","BINDS_CbG"
"40863","BINDS_CbG"
"40864","BINDS_CbG"
"40865","BINDS_CbG"
"40866","BINDS_CbG"
"40867","BINDS_CbG"
"40868","BINDS_CbG"
"40869","PARTICIPATES_GpPW"
"40870","PARTICIPATES_GpBP"
"40871","EXPRESSES_AeG"
"40872","BINDS_CbG"
"40873","PARTICIPATES_GpPW"
"40874","PARTICIPATES_GpBP"
"40875","EXPRESSES_AeG"
"40876","BINDS_CbG"
"40877","PARTICIPATES_GpPW"
"40878","PARTICIPATES_GpBP"
"40879","EXPRESSES_AeG"
"40880","BINDS_CbG"
"40881","BINDS_CbG"
"40882","PARTICIPATES_GpPW"
"40883","PARTICIPATES_GpBP"
"40884","EXPRESSES_AeG"
"40885","BINDS_CbG"
"40886","PARTICIPATES_GpPW"
"40887","PARTICIPATES_GpBP"
"40888","EXPRESSES_AeG"
"40889","BINDS_CbG"
"40890","PARTICIPATES_GpPW"
"40891","PARTICIPATES_GpBP"
"40892","EXPRESSES_AeG"
"40893","BINDS_CbG"
"40894","BINDS_CbG"
"40895","PARTICIPATES_GpPW"
"40896","PARTICIPATES_GpBP"
"40897","EXPRESSES_AeG"
"40898","BINDS_CbG"
"40899","PARTICIPATES_GpPW"
"40900","PARTICIPATES_GpBP"
"40901","EXPRESSES_AeG"
"40902","BINDS_CbG"
"40903","BINDS_CbG"
"40904","PARTICIPATES_GpPW"
"40905","PARTICIPATES_GpBP"
"40906","EXPRESSES_AeG"
"40907","BINDS_CbG"
"40908","PARTICIPATES_GpPW"
"40909","PARTICIPATES_GpBP"
"40910","EXPRESSES_AeG"
"40911","BINDS_CbG"
"40912","PARTICIPATES_GpPW"
"40913","PARTICIPATES_GpBP"
"40914","EXPRESSES_AeG"
"40915","BINDS_CbG"
"40916","PARTICIPATES_GpPW"
"40917","PARTICIPATES_GpBP"
"40918","EXPRESSES_AeG"
"40919","BINDS_CbG"
"40920","PARTICIPATES_GpPW"
"40921","PARTICIPATES_GpBP"
"40922","EXPRESSES_AeG"
"40923","BINDS_CbG"
"40924","PARTICIPATES_GpPW"
"40925","PARTICIPATES_GpBP"
"40926","EXPRESSES_AeG"
"40927","BINDS_CbG"
"40928","BINDS_CbG"
"40929","BINDS_CbG"
"40930","BINDS_CbG"
"40931","BINDS_CbG"
"40932","BINDS_CbG"
"40933","BINDS_CbG"
"40934","BINDS_CbG"
"40935","BINDS_CbG"
"40936","BINDS_CbG"
"40937","BINDS_CbG"
"40938","BINDS_CbG"
"40939","BINDS_CbG"
"40940","BINDS_CbG"
"40941","BINDS_CbG"
"40942","BINDS_CbG"
"40943","BINDS_CbG"
"40944","BINDS_CbG"
"40945","BINDS_CbG"
"40946","BINDS_CbG"
"40947","BINDS_CbG"
"40948","BINDS_CbG"
"40949","BINDS_CbG"
"40950","BINDS_CbG"
"40951","BINDS_CbG"
"40952","BINDS_CbG"
"40953","BINDS_CbG"
"40954","BINDS_CbG"
"40955","BINDS_CbG"
"40956","BINDS_CbG"
"40957","BINDS_CbG"
"40958","BINDS_CbG"
"40959","BINDS_CbG"
"40960","BINDS_CbG"
"40961","BINDS_CbG"
"40962","BINDS_CbG"
"40963","BINDS_CbG"
"40964","BINDS_CbG"
"40965","BINDS_CbG"
"40966","BINDS_CbG"
"40967","BINDS_CbG"
"40968","BINDS_CbG"
"40969","BINDS_CbG"
"40970","BINDS_CbG"
"40971","BINDS_CbG"
"40972","BINDS_CbG"
"40973","BINDS_CbG"
"40974","BINDS_CbG"
"40975","BINDS_CbG"
"40976","PARTICIPATES_GpPW"
"40977","PARTICIPATES_GpBP"
"40978","EXPRESSES_AeG"
"40979","BINDS_CbG"
"40980","PARTICIPATES_GpPW"
"40981","PARTICIPATES_GpBP"
"40982","EXPRESSES_AeG"
"40983","BINDS_CbG"
"40984","PARTICIPATES_GpPW"
"40985","PARTICIPATES_GpBP"
"40986","EXPRESSES_AeG"
"40987","BINDS_CbG"
"40988","PARTICIPATES_GpPW"
"40989","PARTICIPATES_GpBP"
"40990","EXPRESSES_AeG"
"40991","BINDS_CbG"
"40992","PARTICIPATES_GpPW"
"40993","PARTICIPATES_GpBP"
"40994","EXPRESSES_AeG"
"40995","BINDS_CbG"
"40996","PARTICIPATES_GpPW"
"40997","PARTICIPATES_GpBP"
"40998","EXPRESSES_AeG"
"40999","BINDS_CbG"
"41000","PARTICIPATES_GpPW"
"41001","PARTICIPATES_GpBP"
"41002","EXPRESSES_AeG"
"41003","BINDS_CbG"
"41004","PARTICIPATES_GpPW"
"41005","PARTICIPATES_GpBP"
"41006","EXPRESSES_AeG"
"41007","BINDS_CbG"
"41008","PARTICIPATES_GpPW"
"41009","PARTICIPATES_GpBP"
"41010","EXPRESSES_AeG"
"41011","BINDS_CbG"
"41012","PARTICIPATES_GpPW"
"41013","PARTICIPATES_GpBP"
"41014","EXPRESSES_AeG"
"41015","BINDS_CbG"
"41016","PARTICIPATES_GpBP"
"41017","EXPRESSES_AeG"
"41018","BINDS_CbG"
"41019","PARTICIPATES_GpPW"
"41020","PARTICIPATES_GpBP"
"41021","EXPRESSES_AeG"
"41022","BINDS_CbG"
"41023","PARTICIPATES_GpBP"
"41024","EXPRESSES_AeG"
"41025","BINDS_CbG"
"41026","PARTICIPATES_GpPW"
"41027","PARTICIPATES_GpBP"
"41028","EXPRESSES_AeG"
"41029","BINDS_CbG"
"41030","PARTICIPATES_GpPW"
"41031","PARTICIPATES_GpBP"
"41032","EXPRESSES_AeG"
"41033","BINDS_CbG"
"41034","PARTICIPATES_GpPW"
"41035","PARTICIPATES_GpBP"
"41036","EXPRESSES_AeG"
"41037","BINDS_CbG"
"41038","BINDS_CbG"
"41039","BINDS_CbG"
"41040","BINDS_CbG"
"41041","BINDS_CbG"
"41042","BINDS_CbG"
"41043","BINDS_CbG"
"41044","BINDS_CbG"
"41045","BINDS_CbG"
"41046","BINDS_CbG"
"41047","BINDS_CbG"
"41048","BINDS_CbG"
"41049","BINDS_CbG"
"41050","BINDS_CbG"
"41051","BINDS_CbG"
"41052","BINDS_CbG"
"41053","BINDS_CbG"
"41054","BINDS_CbG"
"41055","BINDS_CbG"
"41056","BINDS_CbG"
"41057","BINDS_CbG"
"41058","BINDS_CbG"
"41059","BINDS_CbG"
"41060","BINDS_CbG"
"41061","BINDS_CbG"
"41062","BINDS_CbG"
"41063","BINDS_CbG"
"41064","BINDS_CbG"
"41065","BINDS_CbG"
"41066","BINDS_CbG"
"41067","BINDS_CbG"
"41068","BINDS_CbG"
"41069","BINDS_CbG"
"41070","BINDS_CbG"
"41071","BINDS_CbG"
"41072","BINDS_CbG"
"41073","BINDS_CbG"
"41074","BINDS_CbG"
"41075","BINDS_CbG"
"41076","PARTICIPATES_GpPW"
"41077","PARTICIPATES_GpBP"
"41078","EXPRESSES_AeG"
"41079","BINDS_CbG"
"41080","PARTICIPATES_GpPW"
"41081","PARTICIPATES_GpBP"
"41082","EXPRESSES_AeG"
"41083","BINDS_CbG"
"41084","PARTICIPATES_GpPW"
"41085","PARTICIPATES_GpBP"
"41086","EXPRESSES_AeG"
"41087","BINDS_CbG"
"41088","PARTICIPATES_GpPW"
"41089","PARTICIPATES_GpBP"
"41090","EXPRESSES_AeG"
"41091","BINDS_CbG"
"41092","BINDS_CbG"
"41093","BINDS_CbG"
"41094","BINDS_CbG"
"41095","BINDS_CbG"
"41096","BINDS_CbG"
"41097","BINDS_CbG"
"41098","BINDS_CbG"
"41099","BINDS_CbG"
"41100","BINDS_CbG"
"41101","BINDS_CbG"
"41102","BINDS_CbG"
"41103","BINDS_CbG"
"41104","BINDS_CbG"
"41105","BINDS_CbG"
"41106","BINDS_CbG"
"41107","BINDS_CbG"
"41108","BINDS_CbG"
"41109","BINDS_CbG"
"41110","BINDS_CbG"
"41111","BINDS_CbG"
"41112","BINDS_CbG"
"41113","BINDS_CbG"
"41114","BINDS_CbG"
"41115","BINDS_CbG"
"41116","BINDS_CbG"
"41117","BINDS_CbG"
"41118","BINDS_CbG"
"41119","BINDS_CbG"
"41120","BINDS_CbG"
"41121","BINDS_CbG"
"41122","BINDS_CbG"
"41123","BINDS_CbG"
"41124","BINDS_CbG"
"41125","BINDS_CbG"
"41126","BINDS_CbG"
"41127","BINDS_CbG"
"41128","BINDS_CbG"
"41129","BINDS_CbG"
"41130","BINDS_CbG"
"41131","BINDS_CbG"
"41132","BINDS_CbG"
"41133","BINDS_CbG"
"41134","BINDS_CbG"
"41135","BINDS_CbG"
"41136","BINDS_CbG"
"41137","BINDS_CbG"
"41138","BINDS_CbG"
"41139","BINDS_CbG"
"41140","BINDS_CbG"
"41141","BINDS_CbG"
"41142","BINDS_CbG"
"41143","BINDS_CbG"
"41144","BINDS_CbG"
"41145","BINDS_CbG"
"41146","BINDS_CbG"
"41147","BINDS_CbG"
"41148","BINDS_CbG"
"41149","BINDS_CbG"
"41150","BINDS_CbG"
"41151","BINDS_CbG"
"41152","BINDS_CbG"
"41153","BINDS_CbG"
"41154","BINDS_CbG"
"41155","BINDS_CbG"
"41156","BINDS_CbG"
"41157","BINDS_CbG"
"41158","BINDS_CbG"
"41159","BINDS_CbG"
"41160","BINDS_CbG"
"41161","BINDS_CbG"
"41162","BINDS_CbG"
"41163","BINDS_CbG"
"41164","BINDS_CbG"
"41165","BINDS_CbG"
"41166","BINDS_CbG"
"41167","BINDS_CbG"
"41168","BINDS_CbG"
"41169","BINDS_CbG"
"41170","BINDS_CbG"
"41171","BINDS_CbG"
"41172","BINDS_CbG"
"41173","BINDS_CbG"
"41174","BINDS_CbG"
"41175","BINDS_CbG"
"41176","BINDS_CbG"
"41177","BINDS_CbG"
"41178","BINDS_CbG"
"41179","BINDS_CbG"
"41180","BINDS_CbG"
"41181","BINDS_CbG"
"41182","BINDS_CbG"
"41183","BINDS_CbG"
"41184","BINDS_CbG"
"41185","BINDS_CbG"
"41186","BINDS_CbG"
"41187","BINDS_CbG"
"41188","BINDS_CbG"
"41189","BINDS_CbG"
"41190","BINDS_CbG"
"41191","BINDS_CbG"
"41192","BINDS_CbG"
"41193","BINDS_CbG"
"41194","BINDS_CbG"
"41195","BINDS_CbG"
"41196","BINDS_CbG"
"41197","BINDS_CbG"
"41198","BINDS_CbG"
"41199","BINDS_CbG"
"41200","BINDS_CbG"
"41201","BINDS_CbG"
"41202","BINDS_CbG"
"41203","BINDS_CbG"
"41204","BINDS_CbG"
"41205","BINDS_CbG"
"41206","BINDS_CbG"
"41207","PARTICIPATES_GpPW"
"41208","PARTICIPATES_GpBP"
"41209","EXPRESSES_AeG"
"41210","BINDS_CbG"
"41211","PARTICIPATES_GpPW"
"41212","PARTICIPATES_GpBP"
"41213","EXPRESSES_AeG"
"41214","BINDS_CbG"
"41215","PARTICIPATES_GpPW"
"41216","PARTICIPATES_GpBP"
"41217","EXPRESSES_AeG"
"41218","BINDS_CbG"
"41219","PARTICIPATES_GpPW"
"41220","PARTICIPATES_GpBP"
"41221","EXPRESSES_AeG"
"41222","BINDS_CbG"
"41223","BINDS_CbG"
"41224","BINDS_CbG"
"41225","BINDS_CbG"
"41226","BINDS_CbG"
"41227","BINDS_CbG"
"41228","BINDS_CbG"
"41229","BINDS_CbG"
"41230","BINDS_CbG"
"41231","BINDS_CbG"
"41232","BINDS_CbG"
"41233","BINDS_CbG"
"41234","BINDS_CbG"
"41235","BINDS_CbG"
"41236","BINDS_CbG"
"41237","BINDS_CbG"
"41238","BINDS_CbG"
"41239","BINDS_CbG"
"41240","BINDS_CbG"
"41241","BINDS_CbG"
"41242","BINDS_CbG"
"41243","BINDS_CbG"
"41244","BINDS_CbG"
"41245","BINDS_CbG"
"41246","BINDS_CbG"
"41247","BINDS_CbG"
"41248","BINDS_CbG"
"41249","BINDS_CbG"
"41250","BINDS_CbG"
"41251","BINDS_CbG"
"41252","BINDS_CbG"
"41253","BINDS_CbG"
"41254","BINDS_CbG"
"41255","BINDS_CbG"
"41256","BINDS_CbG"
"41257","BINDS_CbG"
"41258","BINDS_CbG"
"41259","BINDS_CbG"
"41260","BINDS_CbG"
"41261","BINDS_CbG"
"41262","BINDS_CbG"
"41263","BINDS_CbG"
"41264","BINDS_CbG"
"41265","PARTICIPATES_GpPW"
"41266","PARTICIPATES_GpBP"
"41267","EXPRESSES_AeG"
"41268","BINDS_CbG"
"41269","PARTICIPATES_GpPW"
"41270","PARTICIPATES_GpBP"
"41271","EXPRESSES_AeG"
"41272","BINDS_CbG"
"41273","PARTICIPATES_GpPW"
"41274","PARTICIPATES_GpBP"
"41275","EXPRESSES_AeG"
"41276","BINDS_CbG"
"41277","BINDS_CbG"
"41278","BINDS_CbG"
"41279","BINDS_CbG"
"41280","BINDS_CbG"
"41281","BINDS_CbG"
"41282","BINDS_CbG"
"41283","BINDS_CbG"
"41284","BINDS_CbG"
"41285","BINDS_CbG"
